trade_id,stock_symbol,quantity,purchase_price,sale_price,purchase_date,sale_date,profit,sector,industry
827,MSP,5349,168.82,462.8,10/16/2020,7/7/2021,293.98,n/a,n/a
828,FCB,577,988.32,239.18,2/14/2020,3/27/2022,-749.14,Finance,Major Banks
829,GIMO,7917,372.77,286.34,12/27/2021,10/6/2021,-86.43,Technology,EDP Services
830,HDS,8066,900.5,173.77,12/25/2021,7/15/2022,-726.73,Consumer Services,Office Equipment/Supplies/Services
831,MNK,4630,625.56,286.79,6/4/2020,11/20/2021,-338.77,Health Care,Major Pharmaceuticals
832,CPTAL,1150,18.5,642.11,9/1/2022,7/8/2021,623.61,n/a,n/a
833,UCFC,3335,199.13,458.39,4/18/2022,7/17/2022,259.26,Finance,Banks
834,STAR^I,6039,556.07,601.42,8/20/2021,2/2/2021,45.35,n/a,n/a
835,MUX,9846,197.03,711.73,11/2/2022,1/21/2020,514.7,Basic Industries,Precious Metals
836,ATTO,7591,136.06,147.5,11/17/2021,5/20/2020,11.44,Public Utilities,Telecommunications Equipment
837,APOP,3712,982.31,984.54,2/7/2020,6/14/2021,2.23,n/a,n/a
838,WRB^C,5670,356.99,834.38,12/3/2021,3/9/2020,477.39,n/a,n/a
839,TEVA,7796,704.43,922.1,5/2/2022,11/15/2020,217.67,Health Care,Major Pharmaceuticals
840,UTL,2125,136.13,875.26,6/25/2021,3/1/2021,739.13,Public Utilities,Power Generation
841,NGHCZ,8985,639.29,313.65,11/4/2020,1/25/2022,-325.64,Finance,Property-Casualty Insurers
842,AHT,1088,603.98,190.08,8/14/2020,6/14/2020,-413.9,Consumer Services,Real Estate Investment Trusts
843,CPF,8726,46.02,109.89,6/7/2021,11/11/2020,63.87,Finance,Major Banks
844,DFFN,8448,514.21,387.27,8/6/2020,7/7/2020,-126.94,Health Care,Major Pharmaceuticals
845,GRAM,9458,959.78,727.5,2/2/2020,12/5/2022,-232.28,Basic Industries,Military/Government/Technical
846,FBZ,5885,27.88,330.0,2/9/2020,8/7/2022,302.12,n/a,n/a
847,BCOM,7480,751.84,850.88,11/17/2022,1/23/2020,99.04,Consumer Services,Telecommunications Equipment
848,WPXP,7633,678.85,64.7,10/27/2022,1/8/2022,-614.15,Energy,Oil & Gas Production
849,NODK,8403,979.43,155.24,8/16/2020,10/19/2020,-824.19,Finance,Property-Casualty Insurers
850,NRCIB,620,348.07,842.3,10/29/2021,10/5/2022,494.23,Health Care,Biotechnology: Commercial Physical & Biological Resarch
851,TIPT,9520,32.73,560.8,1/18/2022,5/22/2020,528.07,Finance,Property-Casualty Insurers
852,NUM,410,340.98,25.29,4/30/2020,7/10/2021,-315.69,n/a,n/a
853,GRVY,1827,754.68,725.78,8/4/2020,7/28/2020,-28.9,Miscellaneous,Business Services
854,SBGL,1513,930.14,767.27,11/22/2022,8/8/2021,-162.87,Basic Industries,Precious Metals
855,NWL,7656,60.26,32.13,5/9/2021,12/25/2022,-28.13,Consumer Non-Durables,Plastic Products
856,RGNX,403,113.16,319.34,5/1/2021,9/19/2020,206.18,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
857,MET^A,9698,50.28,61.49,12/29/2022,10/1/2021,11.21,n/a,n/a
858,RDI,8149,654.86,499.36,2/3/2020,9/3/2022,-155.5,Consumer Services,Movies/Entertainment
859,UNIT,7667,329.45,540.22,2/28/2020,1/17/2020,210.77,Consumer Services,Real Estate Investment Trusts
860,EGN,963,582.24,433.18,3/10/2022,9/12/2020,-149.06,Energy,Oil & Gas Production
861,CTLT,779,216.74,536.24,2/15/2021,1/7/2022,319.5,Health Care,Major Pharmaceuticals
862,LALT,3166,4.16,916.2,1/17/2020,2/26/2020,912.04,n/a,n/a
863,ATRC,4470,586.62,532.7,2/18/2021,1/15/2022,-53.92,Health Care,Medical/Dental Instruments
864,WCFB,3726,140.97,374.17,9/12/2022,4/27/2021,233.2,Finance,Major Banks
865,LQ,7195,644.98,157.87,3/20/2020,10/3/2021,-487.11,Consumer Services,Hotels/Resorts
866,FCH^A,9073,711.18,86.05,4/18/2020,4/21/2021,-625.13,Consumer Services,Real Estate Investment Trusts
867,ATRI,4299,795.66,878.43,4/12/2020,8/30/2020,82.77,Health Care,Medical/Dental Instruments
868,ARW,8444,804.97,607.95,11/14/2020,5/2/2020,-197.02,Consumer Non-Durables,Electronic Components
869,BCX,9864,851.18,278.32,4/18/2022,5/12/2022,-572.86,n/a,n/a
870,CTS,4630,687.71,448.7,9/26/2021,4/19/2022,-239.01,Technology,Electrical Products
871,CEL,135,59.32,761.51,12/8/2020,5/1/2021,702.19,Public Utilities,Telecommunications Equipment
872,TROV,9364,676.88,703.16,7/16/2021,12/31/2020,26.28,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
873,IMRNW,1622,905.98,169.35,2/4/2021,1/31/2022,-736.63,Health Care,Major Pharmaceuticals
874,SEE,4311,468.27,557.23,7/25/2021,3/7/2021,88.96,Basic Industries,Major Chemicals
875,LVLT,9840,929.32,396.64,12/2/2020,9/17/2020,-532.68,Public Utilities,Telecommunications Equipment
876,FFIC,649,140.4,947.48,3/26/2020,5/4/2021,807.08,Finance,Major Banks
877,SBFG,4457,571.54,240.63,7/17/2020,11/22/2020,-330.91,Finance,Major Banks
878,Y,8959,656.79,207.71,5/13/2020,10/18/2020,-449.08,Finance,Property-Casualty Insurers
879,LIVE,2502,372.17,801.73,7/2/2020,1/19/2021,429.56,Technology,EDP Services
880,EDGE,4138,892.38,724.64,10/4/2022,2/25/2022,-167.74,Health Care,Major Pharmaceuticals
881,DVA,4385,467.47,292.37,9/12/2020,9/20/2022,-175.1,Health Care,Hospital/Nursing Management
882,IESC,5334,76.52,897.72,8/12/2022,11/18/2021,821.2,Capital Goods,Engineering & Construction
883,CIO^A,1081,503.23,957.74,10/18/2021,9/23/2020,454.51,n/a,n/a
884,VSM,1119,492.0,361.17,11/3/2020,10/17/2022,-130.83,Basic Industries,Major Chemicals
885,BIOS,3485,271.29,386.5,12/30/2020,2/5/2020,115.21,Health Care,Medical/Nursing Services
886,LND,109,369.05,225.75,3/29/2022,11/9/2021,-143.3,n/a,n/a
887,FFA,451,385.59,296.74,7/3/2021,8/25/2020,-88.85,n/a,n/a
888,PSB^U,2615,152.28,957.03,2/2/2021,4/5/2020,804.75,n/a,n/a
889,ATNI,8253,40.79,854.61,8/22/2021,12/20/2022,813.82,Public Utilities,Telecommunications Equipment
890,SAH,3004,356.7,169.6,2/21/2020,2/20/2022,-187.1,Consumer Durables,Automotive Aftermarket
891,CBLI,464,642.02,931.45,9/18/2020,3/30/2020,289.43,Health Care,Biotechnology: Commercial Physical & Biological Resarch
892,KTWO,1376,488.66,984.66,2/25/2022,5/25/2021,496.0,Health Care,Medical/Dental Instruments
893,HBCP,5319,282.2,136.47,7/24/2022,1/8/2020,-145.73,Finance,Banks
894,EPR^F,5670,807.3,824.87,8/9/2021,6/30/2020,17.57,n/a,n/a
895,UHT,6599,823.78,952.58,3/22/2020,8/10/2020,128.8,Consumer Services,Real Estate Investment Trusts
896,UCTT,5607,821.02,668.87,2/9/2020,8/24/2020,-152.15,Technology,Semiconductors
897,SBBP,3981,16.99,507.19,7/22/2021,1/27/2020,490.2,Health Care,Major Pharmaceuticals
898,JHY,4726,329.65,604.86,1/31/2021,5/7/2022,275.21,n/a,n/a
899,PDT,818,481.24,989.7,1/7/2021,9/21/2021,508.46,n/a,n/a
900,PEB^D,60,176.63,54.11,1/20/2021,7/27/2022,-122.52,n/a,n/a
901,CRCM,2558,763.14,253.62,2/1/2021,1/25/2021,-509.52,Consumer Services,Other Consumer Services
902,CXRX,9829,320.01,969.99,11/26/2021,3/22/2020,649.98,Health Care,Major Pharmaceuticals
903,CHSCP,1864,205.27,331.56,7/16/2021,4/3/2021,126.29,Consumer Services,Farming/Seeds/Milling
904,MACQ,8246,273.61,595.27,8/2/2022,5/29/2020,321.66,Finance,Business Services
905,SPWR,1665,315.32,893.06,1/31/2021,12/8/2021,577.74,Technology,Semiconductors
906,JKI,7072,796.76,702.11,12/23/2020,1/27/2020,-94.65,n/a,n/a
907,MIME,7025,958.04,24.9,8/22/2020,12/3/2020,-933.14,Technology,Computer Software: Prepackaged Software
908,SHBI,7620,475.46,956.2,3/29/2020,6/24/2021,480.74,Finance,Major Banks
909,TTP,9448,691.46,23.89,12/21/2020,3/6/2020,-667.57,n/a,n/a
910,TROX,4895,857.98,195.82,8/23/2020,12/27/2020,-662.16,Basic Industries,Major Chemicals
911,DRH,4754,987.98,41.53,3/18/2020,4/17/2022,-946.45,Consumer Services,Real Estate Investment Trusts
912,WHF,9526,941.55,558.57,11/8/2021,2/26/2020,-382.98,n/a,n/a
913,CENX,2219,40.5,323.13,9/16/2022,8/18/2022,282.63,Basic Industries,Aluminum
914,COP,9406,432.53,562.94,1/6/2020,3/23/2022,130.41,Energy,Integrated oil Companies
915,SMLP,3609,482.46,657.48,2/7/2022,8/19/2021,175.02,Public Utilities,Natural Gas Distribution
916,ADM,5985,148.84,22.68,7/31/2020,7/21/2021,-126.16,Consumer Non-Durables,Packaged Foods
917,LLEX,2050,508.34,563.58,9/7/2021,12/25/2021,55.24,Energy,Oil & Gas Production
918,TROW,521,927.13,379.24,12/24/2021,8/9/2022,-547.89,Finance,Investment Bankers/Brokers/Service
919,CNCO,7279,394.96,662.72,10/23/2021,7/24/2022,267.76,Consumer Services,Department/Specialty Retail Stores
920,TVTY,640,144.66,373.98,2/10/2022,10/25/2022,229.32,Health Care,Hospital/Nursing Management
921,PBNC,4861,329.19,208.51,1/3/2021,9/4/2020,-120.68,Finance,Major Banks
922,VZ,3617,724.65,729.9,11/14/2020,11/6/2022,5.25,Public Utilities,Telecommunications Equipment
923,IGI,8333,338.3,428.56,1/21/2020,11/13/2021,90.26,n/a,n/a
924,GNBC,3291,57.75,713.41,6/17/2020,8/28/2022,655.66,Finance,Major Banks
925,LLEX,8999,239.01,214.54,12/24/2020,7/17/2022,-24.47,Energy,Oil & Gas Production
926,FTXD,1740,616.37,679.71,12/29/2022,9/12/2020,63.34,n/a,n/a
927,OXFD,2841,178.87,486.98,7/3/2021,3/24/2021,308.11,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
928,BVXVW,8624,296.07,954.97,1/19/2020,4/28/2020,658.9,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
929,EBF,796,377.91,23.07,11/12/2021,3/18/2021,-354.84,Consumer Services,Office Equipment/Supplies/Services
930,JBT,2322,493.02,978.24,12/28/2022,9/19/2020,485.22,Technology,Industrial Machinery/Components
931,ESNT,8006,511.39,136.98,8/3/2022,1/8/2021,-374.41,Finance,Property-Casualty Insurers
932,FRC^F,6607,118.13,216.3,7/24/2022,10/9/2020,98.17,n/a,n/a
933,ZAGG,3860,560.0,101.62,7/26/2022,6/18/2020,-458.38,Consumer Services,Other Specialty Stores
934,ABIO,143,204.42,132.23,6/14/2022,8/5/2022,-72.19,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
935,TAPR,4249,703.91,173.53,6/12/2022,4/24/2021,-530.38,Finance,Commercial Banks
936,MPX,3574,748.81,97.2,12/14/2022,12/10/2021,-651.61,Capital Goods,Marine Transportation
937,SBSI,5415,764.67,74.45,8/3/2020,3/11/2022,-690.22,Finance,Major Banks
938,HSKA,7266,291.88,149.0,4/17/2022,4/16/2020,-142.88,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
939,PAG,8074,41.99,660.75,6/14/2020,1/26/2022,618.76,Consumer Durables,Automotive Aftermarket
940,POWI,6858,486.26,667.06,2/20/2022,3/9/2021,180.8,Technology,Semiconductors
941,CMD,1891,756.32,976.83,5/8/2020,7/15/2020,220.51,Health Care,Medical/Dental Instruments
942,WEB,3371,938.52,715.03,11/3/2022,12/23/2022,-223.49,Technology,Computer Software: Prepackaged Software
943,ENIA,369,576.2,231.04,11/18/2020,10/20/2021,-345.16,Public Utilities,Electric Utilities: Central
944,VNET,7396,215.04,63.17,6/25/2021,6/25/2020,-151.87,Technology,"Computer Software: Programming, Data Processing"
945,FDS,3400,552.54,34.99,3/13/2021,3/16/2022,-517.55,Technology,"Computer Software: Programming, Data Processing"
946,PAAS,4718,379.28,16.25,9/28/2020,8/5/2020,-363.03,Basic Industries,Precious Metals
947,ORIG,5863,394.15,717.33,3/14/2021,3/23/2021,323.18,Energy,Oil & Gas Production
948,YRD,847,479.11,755.78,10/8/2020,4/13/2020,276.67,Finance,Finance: Consumer Services
949,ECOL,3400,837.8,512.9,3/16/2020,9/5/2022,-324.9,Public Utilities,Environmental Services
950,PQ,6917,69.4,921.49,10/24/2022,4/1/2020,852.09,Energy,Oil & Gas Production
951,MSBF,7460,900.59,513.17,1/20/2022,5/4/2022,-387.42,Finance,Savings Institutions
952,PRFT,1792,364.89,66.81,12/5/2022,8/25/2021,-298.08,Technology,EDP Services
953,EDAP,5545,673.65,382.89,11/14/2022,4/1/2020,-290.76,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
954,ARNC,3329,183.35,799.66,6/11/2022,1/21/2022,616.31,Capital Goods,Metal Fabrications
955,LAND,8841,909.13,785.8,2/18/2020,5/7/2022,-123.33,Consumer Services,Real Estate Investment Trusts
956,SRDX,7271,818.22,244.03,1/19/2021,4/7/2020,-574.19,Health Care,Medical/Dental Instruments
957,ARCB,3674,604.53,39.06,6/19/2022,4/28/2020,-565.47,Transportation,Trucking Freight/Courier Services
958,DHT,5426,601.37,164.5,1/29/2020,6/8/2022,-436.87,Transportation,Marine Transportation
959,ATAX,3370,919.96,964.26,11/10/2020,4/7/2022,44.3,Finance,Finance: Consumer Services
960,NTRSP,6591,623.04,814.98,10/31/2020,8/18/2020,191.94,Finance,Major Banks
961,JPI,8658,931.68,776.41,4/7/2022,5/8/2022,-155.27,n/a,n/a
962,BEN,263,763.36,821.27,1/30/2022,12/1/2022,57.91,Finance,Investment Managers
963,CME,2885,785.31,588.71,5/8/2022,6/26/2021,-196.6,Finance,Investment Bankers/Brokers/Service
964,GOL,7422,237.43,427.2,1/26/2020,11/25/2021,189.77,Transportation,Air Freight/Delivery Services
965,NKG,3750,626.73,221.85,7/25/2022,5/22/2021,-404.88,n/a,n/a
966,NWLI,2483,748.49,483.76,4/1/2020,12/23/2020,-264.73,Finance,Life Insurance
967,FORR,7327,581.67,139.92,11/24/2021,7/9/2021,-441.75,Consumer Services,Diversified Commercial Services
968,COMT,7520,289.79,426.12,4/28/2020,2/16/2020,136.33,n/a,n/a
969,IVZ,6835,137.84,557.43,6/25/2021,5/1/2022,419.59,Finance,Investment Managers
970,LEJU,9193,710.13,793.93,2/19/2021,4/12/2022,83.8,Finance,Real Estate
971,PJC,3377,523.78,881.14,10/9/2022,1/3/2022,357.36,Finance,Investment Bankers/Brokers/Service
972,STL,6659,963.04,792.23,1/20/2021,9/6/2021,-170.81,Finance,Major Banks
973,FFIN,6549,987.35,441.26,2/25/2020,5/6/2021,-546.09,Finance,Major Banks
974,WING,5349,90.4,439.89,1/8/2022,3/4/2021,349.49,Consumer Services,Restaurants
975,VSDA,7799,153.35,188.31,8/6/2020,6/30/2020,34.96,n/a,n/a
976,LXP,9905,61.46,746.69,8/12/2021,1/22/2020,685.23,Consumer Services,Real Estate Investment Trusts
977,OFG^A,9824,172.59,824.24,4/22/2022,6/23/2022,651.65,Finance,Major Banks
978,ERI,1024,662.31,303.76,9/2/2021,12/12/2020,-358.55,Consumer Services,Hotels/Resorts
979,RKDA,248,730.02,156.83,5/1/2022,12/31/2020,-573.19,Basic Industries,Agricultural Chemicals
980,JHY,6889,902.91,954.93,7/26/2021,12/27/2022,52.02,n/a,n/a
981,HDS,6973,558.26,370.95,11/21/2020,9/28/2020,-187.31,Consumer Services,Office Equipment/Supplies/Services
982,ETJ,1645,58.22,300.58,9/17/2020,10/4/2021,242.36,n/a,n/a
983,MARPS,2752,299.11,86.09,9/9/2021,2/27/2021,-213.02,Energy,Oil & Gas Production
984,BMTC,322,667.62,724.0,11/7/2021,4/17/2022,56.38,Finance,Major Banks
985,DE,7071,592.39,705.73,9/8/2020,8/10/2020,113.34,Capital Goods,Industrial Machinery/Components
986,NAD,3197,223.83,608.61,5/14/2021,4/22/2021,384.78,n/a,n/a
987,RIO,9069,981.5,564.01,9/7/2020,7/3/2022,-417.49,Basic Industries,Precious Metals
988,TCRD,8323,184.18,606.96,2/26/2021,12/2/2021,422.78,n/a,n/a
989,HUNT,471,738.57,954.55,8/15/2022,9/30/2020,215.98,Transportation,Oil Refining/Marketing
990,BEDU,868,758.53,119.57,2/6/2020,7/12/2022,-638.96,Consumer Services,Other Consumer Services
991,BREW,4910,340.12,981.28,4/13/2022,7/30/2022,641.16,Consumer Non-Durables,Beverages (Production/Distribution)
992,MZF,2687,108.52,514.72,9/25/2021,11/6/2022,406.2,n/a,n/a
993,PEO,556,113.75,134.75,4/30/2022,3/9/2021,21.0,n/a,n/a
994,CELH,8750,81.4,255.79,9/22/2021,8/30/2022,174.39,Consumer Non-Durables,Beverages (Production/Distribution)
995,IIVI,4446,652.83,523.0,2/11/2021,8/1/2021,-129.83,Capital Goods,Electronic Components
996,JFC,8654,952.91,661.38,1/10/2020,12/21/2022,-291.53,n/a,n/a
997,DEST,2835,475.33,694.07,1/22/2022,8/8/2021,218.74,Consumer Services,Clothing/Shoe/Accessory Stores
998,KALV,754,950.94,185.16,3/10/2021,8/19/2022,-765.78,Health Care,Major Pharmaceuticals
999,BMTC,1688,780.13,532.48,4/23/2020,7/6/2022,-247.65,Finance,Major Banks
1000,OKSB,4788,341.22,75.62,7/24/2020,4/24/2022,-265.6,Finance,Major Banks
